run_id,model,subset,event_availability_mode,n_origins,n_points,horizon,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,11,51.77661339092656,4.534839686718633,7.195596805750483,61.11697253333479,41.34786379582393,0.2850196133865729
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,12,49.32177528810382,4.547234992681375,7.022946339543242,62.512020378066005,41.21850641139597,0.31525333241111864
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,13,48.23624293441385,4.468616908194817,6.945231668880013,61.79199296077654,40.35464353016623,0.33157853890817357
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,14,51.31314546423254,4.634160883984992,7.163319444519597,68.44284628498973,42.03527166460552,0.29633924638422093
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,15,48.948135356777705,4.542970960439186,6.996294401808553,68.16715247036436,40.612205734140325,0.3385584968098876
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,16,52.49694264782863,4.715138673275772,7.245477392679424,71.24893488223756,42.46999576320831,0.2978019986690932
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,17,54.04691869299155,4.803206414899255,7.351660947907727,73.90475165903624,43.545875577223775,0.2826877826271248
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,18,56.56318066614954,4.968485284392492,7.520849730326324,79.38209768976827,44.24070800336999,0.2512114927976883
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,19,56.91543994391887,4.964655172717309,7.544232230248408,81.72822458028651,43.672244186593495,0.24711022574869224
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,20,58.709263625236325,5.014439639653309,7.662197049491505,86.9995541248068,44.3390007539152,0.22271384517562964
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,21,64.2447309144862,5.186637306450301,8.015281087677849,75.84134747819805,46.465564423160544,0.14290964888474733
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,22,61.579195762649114,5.000859089318865,7.847241283575338,79.33318784837742,45.565900918636544,0.16516842313732993
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,23,60.414726038453566,5.072874240214044,7.77269104226159,84.06000890099506,46.228842584125616,0.16419161274292993
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,24,57.52106034562936,5.0201605354766965,7.584263994985233,72.23393747935069,46.03214035355328,0.18420403125060647
20260827T043457543402Z,A05_trace_residual_ungated,non_event_context,retrospective_event_start,2390,57360,macro,46.06588516715001,4.311316303055827,6.681832491983236,62.11804486929653,39.468196262952794,0.37196147386254347
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,overall,57.21025277320314,5.044216640772608,7.56374594848367,91.17248044662864,52.27230139401682,0.456909174593108
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,1,21.39950050675257,2.4633579749147194,4.6259594147325345,35.26462216271475,30.114975405696665,0.8777454348761989
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,2,32.99096898324328,3.1578169519251045,5.743776543637755,46.82540795734687,37.23880862147057,0.797969411766349
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,3,45.63943903644503,3.7922275435426602,6.755696783933174,55.62560509449555,39.65005700576602,0.7063938272060716
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,4,57.801779663035255,4.283697035593835,7.602748165172595,60.06526349989966,42.75009042018751,0.5922967277989168
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,5,64.99583678258688,4.579900206014038,8.061999552380717,65.24538587801023,45.250651130685625,0.49198060484995
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,6,52.54136734350395,4.357274951015116,7.248542428895892,71.67593380894796,43.962428387414086,0.5487696754657285
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,7,55.5145896354138,4.734416545608998,7.45081134074765,88.66642001478151,49.922435131006715,0.4714571490373478
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,8,54.39625158592004,4.708445757993609,7.375381453587336,75.5438903484227,50.78512673805263,0.4469054800453346
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,9,66.63873402019608,5.126849686337923,8.16325511179187,75.24446716618877,53.09472826912047,0.2888928248874719
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,10,58.79197394012369,5.279478708268384,7.667592447445527,86.11559554263181,55.66628796674442,0.37414064127310775
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,11,66.63629013137948,5.689832688988866,8.16310542204249,101.42766023240355,56.670599161031355,0.26869273437154617
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,12,59.222925046332875,5.4965747698811995,7.695643250978626,98.3844431063649,56.361772398068645,0.3594392794721577
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,13,52.84933449253121,5.04712627355824,7.269754775267954,85.33112040101527,52.74383968468387,0.4283700483495395
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,14,61.13883577962534,5.540056979480481,7.819132674384375,109.26848443469146,57.47815624331397,0.33966609286552973
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,15,49.81233900985979,4.991390570815131,7.057785701610654,94.74696402751816,51.83158141159092,0.46712288733516283
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,16,58.89208479332451,5.318287312178998,7.67411785114905,97.29066313968761,55.168088198800504,0.37954599166496605
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,17,54.57929292755766,5.130911825403242,7.387779972871259,100.36763306256233,55.020696989940575,0.4289955505577606
20260827T043457543402Z,A05_trace_residual_ungated,drift,retrospective_event_start,407,9768,18,52.60511473694431,5.362634517710098,7.252938351933257,102.7417679257833,55.94054158800844,0.42984578555726793
